hour,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
182,0.8880278354374661,1.0,0.9098645854892071,0.976,377,412.0423231373997,1259,73831,44.12,20.5,50.6,1.07,4,1.0,0,0,178.2,1
183,0.8875996106414508,1.0,0.9094258305752569,0.976,472,128.84232313739972,1265,74297,44.03,17.4,48.9,1.06,4,1.0,0,0,179.2,1
184,0.8870597701004582,1.0,0.908872715266863,0.976,421,390.79547730002594,1270,74713,43.46,16.7,53.1,1.05,2,1.5,0,0,180.2,2
185,0.8865461458115874,1.0,0.9083464608725281,0.976,440,126.79547730002594,1333,75090,44.11,15.5,51.4,1.05,2,1.5,0,0,181.2,2
186,0.8859326657579272,1.0,0.9077178952437779,0.976,445,370.48490131681547,1306,75562,43.14,15.2,52.6,1.03,2,1.5,0,0,182.2,2
187,0.8852954921723559,1.0,0.9070650534552828,0.976,419,119.08490131681549,1304,75983,42.84,14.9,54.2,1.04,2,1.5,0,0,183.2,2
188,0.8847199595771484,1.0,0.9064753684192095,0.976,373,229.92757949839844,1237,76423,43.38,16.6,55.8,1.06,2,1.5,0,0,184.2,2
189,0.8842076724768558,1.0,0.9059504840951392,0.976,460,0.0,1252,76868,42.55,18.6,54.2,1.08,2,1.5,0,0,185.2,2
190,0.577423996199475,0.8,0.7502910553527482,0.9620000000000001,308,223.94354126648474,1141,77287,41.78,20.3,55.1,1.09,2,1.5,0,1,186.2,2
191,0.5771378901662125,0.8,0.7499192959540182,0.9620000000000001,312,36.743541266484755,1080,77660,41.66,21.8,53.0,1.08,2,1.5,0,1,187.0,2
192,0.5768967244127746,0.8,0.7496059308897798,0.9620000000000001,309,396.54025291441076,929,78120,41.39,24.6,56.6,1.08,2,1.0,0,1,187.8,0
193,0.8827795844996845,1.0,0.9044872792004964,0.976,473,480.06632872132803,1094,78428,40.96,26.5,56.3,1.06,2,1.0,0,0,188.6,0
194,0.8824318535253908,1.0,0.9041309974645397,0.976,455,207.06632872132803,1237,78740,41.47,30.3,56.3,1.05,2,1.0,0,0,189.6,0
195,0.8821270759263852,1.0,0.9038187253344111,0.976,391,0.0,1319,79049,41.08,33.9,57.1,1.06,2,1.0,0,0,190.6,0
196,0.8818719257757344,1.0,0.9035573009997279,0.976,459,98.64590071619745,1305,79522,40.6,33.8,55.3,1.09,2,1.0,0,0,191.6,0
197,0.8816131233056105,1.0,0.903292134534437,0.976,440,175.70948752899034,1290,79977,40.62,34.7,58.1,1.08,2,1.0,0,0,192.6,0
198,0.8813496422336606,1.0,0.9030221744197343,0.976,442,389.4456757785653,1341,80368,40.58,34.5,59.7,1.08,2,1.0,0,0,193.6,0
199,0.8810818840822305,1.0,0.9027478320514657,0.976,463,111.6456757785653,1345,80827,41.13,34.2,57.5,1.07,2,1.0,0,0,194.6,0
200,0.8808594208886215,1.0,0.9025198984514564,0.976,426,398.71538319773776,1331,81267,40.42,32.6,56.6,1.08,4,1.0,0,0,195.6,1
201,0.8806098854390045,1.0,0.902264226884226,0.976,402,157.51538319773778,1291,81709,40.91,33.0,59.5,1.05,4,1.0,0,0,196.6,1
202,0.8803503333526017,1.0,0.9019982923694689,0.976,440,374.4683240529064,1268,82172,41.8,29.2,60.0,1.06,4,1.0,0,0,197.6,1
203,0.8800582884803035,1.0,0.9016990660658848,0.976,465,95.46832405290638,1307,82598,42.55,28.0,59.6,1.08,4,1.0,0,0,198.6,1
204,0.879740956556023,1.0,0.9013739308975646,0.976,400,325.5639573791914,1305,83000,42.31,24.6,58.9,1.09,4,1.0,0,0,199.6,1
205,0.8793823275333248,1.0,0.9010064831284066,0.976,417,75.36395737919139,1282,83440,42.87,21.9,58.9,1.1,4,1.0,0,0,200.6,1
206,0.8789983833016731,1.0,0.900613097645157,0.976,494,325.8721497341022,1311,83905,43.78,20.0,58.9,1.09,4,1.0,0,0,201.6,1
207,0.8785453830619676,1.0,0.9001489580552947,0.976,479,38.47214973410223,1390,84305,43.34,18.7,60.0,1.1,4,1.0,0,0,202.6,1
208,0.8780828185643993,1.0,0.899675019020901,0.976,451,143.29830658521865,1424,84722,42.56,16.7,58.4,1.12,2,1.5,0,0,203.6,2
209,0.8775404024373727,1.0,0.8991192647923901,0.976,467,411.4248699770972,1397,85216,43.41,14.7,57.4,1.11,2,1.5,0,0,204.6,2
210,0.8770108574296527,1.0,0.8985766981861195,0.976,445,144.42486997709722,1363,85695,44.21,15.3,60.1,1.1,2,1.5,0,0,205.6,2
211,0.8764282204178854,1.0,0.8979797340347186,0.976,404,246.0769251028089,1316,86146,44.75,16.4,60.3,1.1,2,1.5,0,0,206.6,2
212,0.8758269404845296,1.0,0.8973636685292311,0.976,499,0.0,1348,86613,43.98,17.2,60.3,1.11,2,1.5,0,0,207.6,2
213,0.8753441615140635,1.0,0.8968690179447372,0.976,487,141.02429045767332,1390,87058,43.27,19.4,60.3,1.11,2,1.5,0,0,208.6,2
214,0.8748749493653367,1.0,0.8963882677923533,0.976,400,478.7695248914763,1386,87462,43.09,20.4,58.4,1.1,2,1.5,0,0,209.6,2
215,0.8744811580292169,1.0,0.8959847930627223,0.976,425,223.7695248914763,1312,87961,43.6,22.6,60.7,1.1,2,1.5,0,0,210.6,2
216,0.8741197399065064,1.0,0.8956144876091254,0.976,393,0.0,1218,88448,43.88,24.9,58.6,1.1,2,1.0,0,0,211.6,0
217,0.8737923553322766,1.0,0.8952790525945458,0.976,443,73.2282538416178,1261,88848,43.19,28.0,59.6,1.12,2,1.0,0,0,212.6,0
218,0.8734887669991434,1.0,0.8949679989745322,0.976,416,286.45539095024776,1252,89273,43.48,29.0,60.1,1.12,2,1.0,0,0,213.6,0
219,0.8731982641061725,1.0,0.8946703525677997,0.976,489,0.0,1348,89666,43.52,32.2,57.6,1.13,2,1.0,0,0,214.6,0
220,0.8729292371752638,1.0,0.8943947102205572,0.976,510,206.89874646281783,1415,90109,44.15,34.3,58.9,1.16,2,1.0,0,0,215.6,0
221,0.8726940218713451,1.0,0.8941537109337553,0.976,453,0.0,1452,90525,44.11,34.7,58.1,1.15,2,1.0,0,0,216.6,0
222,0.8724428501238264,1.0,0.8938963628317893,0.976,450,271.6817557951067,1413,91014,44.9,34.8,56.2,1.14,2,1.0,0,0,217.6,0
223,0.8721893944772527,1.0,0.8936366746693164,0.976,424,17.281755795106733,1327,91524,45.05,34.4,56.5,1.14,2,1.0,0,0,218.6,0
224,0.8719431736912667,1.0,0.8933843992738388,0.976,450,156.09309263341942,1324,91977,45.31,33.5,57.8,1.12,4,1.0,0,0,219.6,1
225,0.871666737629034,1.0,0.8931011656035185,0.976,450,408.4625266706439,1324,92427,45.14,32.2,56.9,1.13,4,1.0,0,0,220.6,1
226,0.87136005964737,1.0,0.8927869463600102,0.976,432,149.26252667064392,1332,92851,45.59,30.7,56.5,1.14,4,1.0,0,0,221.6,1
227,0.871055732226065,1.0,0.8924751354775257,0.976,483,422.15433255065585,1365,93301,46.44,28.4,57.3,1.15,4,1.0,0,0,222.6,1
228,0.870760706990818,1.0,0.8921728555233791,0.976,483,132.35433255065584,1398,93751,45.79,24.3,53.5,1.12,4,1.0,0,0,223.6,1
229,0.8704020302237436,1.0,0.8918053588358029,0.976,415,468.18277392124094,1381,94183,45.42,22.0,55.7,1.12,4,1.0,0,0,224.6,1
230,0.8700154359359841,1.0,0.8914092581311313,0.976,512,160.98277392124095,1410,94666,44.52,20.5,55.3,1.14,4,1.0,0,0,225.6,1
231,0.8695942988330955,1.0,0.8909777651978438,0.976,400,415.4331488264356,1327,95149,44.73,17.8,54.3,1.14,4,1.0,0,0,226.6,1
232,0.869078693993474,1.0,0.8904494815506906,0.976,458,140.63314882643562,1370,95564,43.76,16.5,53.1,1.14,2,1.5,0,0,227.6,2
233,0.8685525468578017,1.0,0.8899103963706985,0.976,473,290.43236057460484,1331,96076,43.52,15.6,55.2,1.15,2,1.5,0,0,228.6,2
234,0.8679817272103553,1.0,0.8893255401745443,0.976,443,24.63236057460483,1374,96476,43.4,15.2,51.4,1.15,2,1.5,0,0,229.6,2
235,0.8673501511746602,1.0,0.8886784335805945,0.976,424,158.17045075828048,1340,96934,42.58,15.1,50.6,1.16,2,1.5,0,0,230.6,2
236,0.8668379374706479,1.0,0.888153624457631,0.976,499,342.850878612394,1366,97407,43.25,16.7,51.7,1.17,2,1.5,0,0,231.6,2
237,0.8663166071688859,1.0,0.8876194745582848,0.976,506,39.25087861239405,1429,97850,42.81,18.3,51.1,1.17,2,1.5,0,0,232.6,2
238,0.8658058117332634,1.0,0.8870961185791634,0.976,420,119.80645194652737,1425,98274,43.78,20.7,47.8,1.17,2,1.5,0,0,233.6,2
239,0.8654181164933205,1.0,0.8866988898497136,0.976,522,197.63757623084905,1448,98773,44.76,22.8,50.5,1.18,2,1.5,0,0,234.6,2
240,0.8650145069733653,1.0,0.8862853555054973,0.976,422,301.2695027027772,1364,99279,44.03,24.8,48.3,1.17,2,1.0,0,0,235.6,0
241,0.8646766762551937,1.0,0.8859392174745837,0.976,523,0.0,1467,99699,44.93,28.0,48.8,1.17,2,1.0,0,0,236.6,0
242,0.8643776098184777,1.0,0.8856327969451616,0.976,436,274.35994914324914,1381,100221,44.15,29.8,45.5,1.19,2,1.0,0,0,237.6,0
243,0.8640666551134104,1.0,0.8853141958129205,0.976,527,0.0,1486,100643,44.38,32.5,47.5,1.2,2,1.0,0,0,238.6,0
244,0.8637898323900453,1.0,0.885030565973407,0.976,524,233.01892715782458,1487,101166,45.06,33.9,47.4,1.21,2,1.0,0,0,239.6,0
245,0.8635363914863916,1.0,0.8847708929163849,0.976,439,0.0,1490,101602,45.88,34.5,44.5,1.21,2,1.0,0,0,240.6,0
246,0.8633005787684032,1.0,0.8845292815250032,0.976,446,254.79691600300197,1409,102129,45.58,34.4,47.2,1.23,2,1.0,0,0,241.6,0
247,0.8630579224056825,1.0,0.8842806582025435,0.976,407,10.59691600300198,1292,102653,44.76,35.4,43.1,1.22,2,1.0,0,0,242.6,0
248,0.862834885980876,1.0,0.8840521372754877,0.976,501,200.1156127596857,1354,103092,45.68,33.6,44.1,1.23,4,1.0,0,0,243.6,1
249,0.8625651563704804,1.0,0.8837757749697545,0.976,466,0.0,1374,103538,45.25,31.6,40.6,1.23,4,1.0,0,0,244.6,1
250,0.8622684868539905,1.0,0.8834718103012198,0.976,417,270.0245099226034,1384,103945,45.76,29.6,41.4,1.22,4,1.0,0,0,245.6,1
251,0.8620126079436364,1.0,0.8832096392865127,0.976,426,14.424509922603391,1309,104446,45.9,26.7,42.2,1.23,4,1.0,0,0,246.6,1
252,0.8616878502987956,1.0,0.8828768957979463,0.976,525,148.30842833127815,1368,104912,45.89,25.1,40.6,1.23,4,1.0,0,0,247.6,1
253,0.8613545359050072,1.0,0.882535385148573,0.976,453,291.4148470325137,1404,105329,46.24,22.6,40.3,1.23,4,1.0,0,0,248.6,1
254,0.8609730780180302,1.0,0.8821445471496212,0.976,529,0.0,1507,105755,47.07,20.1,39.5,1.23,4,1.0,0,0,249.6,1
255,0.8605592328062958,1.0,0.8817205254162866,0.976,527,0.0,1509,106280,46.78,18.9,36.4,1.22,4,1.0,0,0,250.6,1
256,0.8600821289122565,1.0,0.8812316894592793,0.976,429,105.77478152144283,1485,106733,46.82,17.2,36.2,1.23,2,1.5,0,0,251.6,2
257,0.8595935485936264,1.0,0.8807310948705188,0.976,468,133.86698011332612,1424,107262,46.06,14.5,35.5,1.21,2,1.5,0,0,252.6,2
258,0.8589720624392109,1.0,0.8800943262696833,0.976,423,271.68858727710415,1320,107789,46.45,14.8,37.4,1.21,2,1.5,0,0,253.6,2
259,0.8583905378581542,1.0,0.8794985019038466,0.976,401,31.088587277104153,1292,108218,47.17,14.9,35.3,1.21,2,1.5,0,0,254.6,2
260,0.8578706671191528,1.0,0.8789658474581484,0.976,445,127.94814992268073,1269,108686,47.74,16.0,34.2,1.21,2,1.5,0,0,255.6,2
261,0.8573745041818687,1.0,0.8784574837928982,0.976,435,367.4029858073694,1281,109109,47.81,17.0,33.6,1.22,2,1.5,0,0,256.6,2
262,0.8568600285591927,1.0,0.8779303571303204,0.976,529,50.00298580736944,1409,109510,46.89,19.2,31.9,1.23,2,1.5,0,0,257.6,2
263,0.8563636691402339,1.0,0.877421792151879,0.976,473,111.51732046983534,1437,109955,46.63,22.8,32.0,1.22,2,1.5,0,0,258.6,2
264,0.8559776131983351,1.0,0.877026243031081,0.976,399,406.7940127880589,1401,110390,47.31,26.2,31.0,1.21,2,1.0,0,0,259.6,0
265,0.8556460030603387,1.0,0.876686478545429,0.976,473,122.99401278805891,1345,110919,47.12,27.0,31.3,1.2,2,1.0,0,0,260.6,0
266,0.855360484470895,1.0,0.8763939390070645,0.976,468,315.7711011759172,1340,111392,47.86,30.0,28.9,1.2,2,1.0,0,0,261.6,0
267,0.8550622864581526,1.0,0.876088408256304,0.976,464,37.371101175917204,1405,111791,48.1,31.2,28.9,1.2,2,1.0,0,0,262.6,0
268,0.8547814875978486,1.0,0.8758007045059923,0.976,439,319.3687165015725,1371,112264,48.06,33.7,29.6,1.19,2,1.0,0,0,263.6,0
269,0.8545032042034949,1.0,0.8755155780773514,0.976,467,39.16871650157253,1370,112732,48.49,34.6,26.4,1.19,2,1.0,0,0,264.6,0
270,0.8542501207705127,1.0,0.8752562712812629,0.976,484,272.72430311284313,1390,113196,48.01,35.2,27.8,1.19,2,1.0,0,0,265.6,0
271,0.8540034730123948,1.0,0.875003558414339,0.976,521,0.0,1472,113635,48.29,35.1,26.0,1.19,2,1.0,0,0,266.6,0
272,0.8537203149686666,1.0,0.8747134374678962,0.976,517,145.4106440198056,1522,114102,48.78,33.6,25.4,1.19,4,1.0,0,0,267.6,1
273,0.8534986350193978,1.0,0.8744863063723338,0.976,423,490.61332500203025,1461,114586,48.43,31.6,24.8,1.18,4,1.0,0,0,268.6,1
274,0.8531940883222761,1.0,0.8741742708220042,0.976,389,257.2133250020303,1329,115107,49.2,30.5,23.2,1.18,4,1.0,0,0,269.6,1
275,0.8528921892491255,1.0,0.8738649480011531,0.976,496,0.0,1308,115624,48.64,27.7,23.5,1.17,4,1.0,0,0,270.6,1
276,0.8525689764532762,1.0,0.8735337873496682,0.976,518,39.09592367191823,1403,116047,49.01,25.7,27.1,1.18,4,1.0,0,0,271.6,1
277,0.8522205614100697,1.0,0.8731768047234322,0.976,521,254.2778092792052,1535,116436,49.64,23.3,25.0,1.2,4,1.0,0,0,272.6,1
278,0.8518966207897307,1.0,0.8728448983501339,0.976,493,0.0,1532,116932,48.83,20.6,22.2,1.21,4,1.0,0,0,273.6,1
279,0.8514959567341082,1.0,0.872434381899701,0.976,453,175.27084524575685,1467,117450,48.78,17.3,22.2,1.2,4,1.0,0,0,274.6,1
280,0.8509863644315337,1.0,0.8719122586388666,0.976,457,381.5728303572599,1403,117971,48.8,16.5,22.3,1.2,2,1.5,0,0,275.6,2
281,0.8504364362199629,1.0,0.8713488076024211,0.976,478,94.77283035725986,1388,118464,49.29,15.2,21.0,1.2,2,1.5,0,0,276.6,2
282,0.8498897145583398,1.0,0.8707886419655122,0.976,394,342.27301069007365,1329,118917,49.78,15.2,22.7,1.21,2,1.5,0,0,277.6,2
283,0.8493423854976606,1.0,0.8702278539935048,0.976,435,81.27301069007365,1307,119374,50.08,15.6,21.1,1.21,2,1.5,0,0,278.6,2
284,0.8488052468719071,1.0,0.8696775070408884,0.976,493,242.16588791465364,1322,119852,50.58,16.1,20.6,1.2,2,1.5,0,0,279.6,2
285,0.8482099537238726,1.0,0.8690675755367547,0.976,438,0.0,1366,120246,49.89,19.2,21.4,1.21,2,1.5,0,0,280.6,2
286,0.8477593596752632,1.0,0.8686059013066221,0.976,478,34.49612976133926,1409,120681,50.49,19.9,22.8,1.21,2,1.5,0,0,281.6,2
287,0.8473477439531737,1.0,0.8681841638864485,0.976,470,343.7889259576616,1386,121174,50.6,21.9,18.6,1.21,2,1.5,0,0,282.6,2
288,0.8469624660916458,1.0,0.8677894119791454,0.976,454,71.38892595766163,1402,121612,50.91,25.3,18.2,1.21,2,1.0,0,0,283.6,0
289,0.5231276491655517,0.8,0.6897780184144932,0.9480000000000001,301,252.83786016753535,1225,122090,51.2,28.2,19.6,1.21,2,1.0,0,1,284.6,0
290,0.8463638035715153,1.0,0.8671760282495035,0.976,513,0.0,1268,122560,50.51,29.7,20.1,1.19,2,1.0,0,0,285.4,0
291,0.8460456572411663,1.0,0.866850058648736,0.976,498,261.7214885807702,1312,123014,49.72,32.0,19.7,1.18,2,1.0,0,0,286.4,0
292,0.845780917722485,1.0,0.8665788091418903,0.976,514,581.8250686544233,1525,123315,50.06,33.6,21.7,1.18,2,1.0,0,0,287.4,0
293,0.8455487493213893,1.0,0.8663409316817514,0.976,478,295.02506865442325,1490,123828,50.71,34.2,19.5,1.2,2,1.0,0,0,288.4,0
294,0.8452560786346366,1.0,0.8660410641748326,0.976,388,62.22506865442327,1380,124326,50.46,34.8,19.0,1.17,2,1.0,0,0,289.4,0
295,0.8450004311753425,1.0,0.865779130302605,0.976,423,350.04194279367175,1289,124840,50.16,35.3,21.3,1.18,2,1.0,0,0,290.4,0
296,0.8447583920932514,1.0,0.8655311394398069,0.976,409,104.64194279367177,1220,125318,50.18,33.8,19.0,1.18,4,1.0,0,0,291.4,1
297,0.8444774754170086,1.0,0.8652433149764432,0.976,416,379.8449472494485,1248,125706,50.81,33.1,20.2,1.18,4,1.0,0,0,292.4,1
298,0.8442015215530873,1.0,0.8649605753617697,0.976,497,81.64494724944853,1322,126129,51.63,31.0,20.7,1.18,4,1.0,0,0,293.4,1
299,0.843939366651978,1.0,0.864691974028666,0.976,395,146.64774640215944,1308,126538,52.2,27.9,20.6,1.16,4,1.0,0,0,294.4,1
300,0.8436383485327161,1.0,0.8643835538245043,0.976,484,159.70487171578912,1376,126954,52.57,26.0,20.0,1.18,4,1.0,0,0,295.4,1
301,0.8432821956670826,1.0,0.8640186431015191,0.976,449,330.37408223525256,1328,127451,52.99,21.8,19.9,1.2,4,1.0,0,0,296.4,1
302,0.8428976603224684,1.0,0.8636246519697423,0.976,465,51.37408223525256,1398,127846,53.94,21.1,21.0,1.19,4,1.0,0,0,297.4,1
303,0.8424751093208507,1.0,0.8631917103697241,0.976,417,362.0599232735569,1331,128330,54.54,17.1,21.2,1.18,4,1.0,0,0,298.4,1
304,0.8419726587520021,1.0,0.8626769044590186,0.976,505,59.059923273556876,1387,128779,54.86,16.1,22.4,1.2,2,1.5,0,0,299.4,2
305,0.8414367957355815,1.0,0.8621278644831778,0.976,481,337.6836757380726,1403,129244,55.12,15.0,20.7,1.2,2,1.5,0,0,300.4,2
306,0.8408721285197793,1.0,0.8615493120079707,0.976,501,37.08367573807266,1487,129661,54.58,15.2,21.9,1.21,2,1.5,0,0,301.4,2
307,0.8402793823812558,1.0,0.8609419901447293,0.976,422,317.07873378108235,1404,130166,53.6,16.2,22.0,1.22,2,1.5,0,0,302.4,2
308,0.8397695880833035,1.0,0.8604196599214176,0.976,425,62.07873378108235,1348,130647,53.96,16.0,21.8,1.21,2,1.5,0,0,303.4,2
309,0.8391673557639852,1.0,0.8598026186106406,0.976,504,131.51243688543298,1351,131148,54.6,18.7,24.2,1.2,2,1.5,0,0,304.4,2
310,0.8386989881277888,1.0,0.8593227337374885,0.976,480,155.29857986748016,1409,131570,54.0,20.0,22.9,1.21,2,1.5,0,0,305.4,2
311,0.8382506126370088,1.0,0.8588633326198861,0.976,493,260.1339726704777,1477,131995,54.19,21.6,25.1,1.2,2,1.5,0,0,306.4,2
312,0.837825731733151,1.0,0.8584280038249498,0.976,391,25.53397267047771,1364,132499,53.74,24.9,24.1,1.2,2,1.0,0,0,307.4,0
313,0.8375037068296131,1.0,0.8580980602762429,0.976,442,153.26956733555897,1326,132979,52.82,27.8,25.6,1.19,2,1.0,0,0,308.4,0
314,0.8371982597070894,1.0,0.8577851021589031,0.976,449,242.24131624480503,1282,133472,52.9,30.3,26.3,1.18,2,1.0,0,0,309.4,0
315,0.8368991127517805,1.0,0.8574785991309227,0.976,486,0.0,1377,133863,52.42,32.2,25.7,1.17,2,1.0,0,0,310.4,0
316,0.8366318978292054,1.0,0.8572048133495958,0.976,439,189.0324583907585,1374,134305,52.9,33.5,26.9,1.18,2,1.0,0,0,311.4,0
317,0.8363912148123868,1.0,0.8569582118979373,0.976,447,349.3994220110349,1372,134754,53.67,34.6,26.5,1.19,2,1.0,0,0,312.4,0
318,0.8361422803470546,1.0,0.8567031560932937,0.976,435,88.39942201103491,1321,135240,53.32,35.6,28.5,1.19,2,1.0,0,0,313.4,0
319,0.8358633875312653,1.0,0.856417405257444,0.976,400,320.60800111738536,1282,135679,53.64,33.9,28.2,1.2,2,1.0,0,0,314.4,0
320,0.8355857208505589,1.0,0.8561329107075399,0.976,516,11.00800111738539,1351,136126,53.91,33.9,28.6,1.21,4,1.0,0,0,315.4,1
321,0.8353153227584487,1.0,0.8558558634820171,0.976,387,158.83599017239612,1303,136561,53.55,32.4,28.7,1.21,4,1.0,0,0,316.4,1
322,0.8350423863495561,1.0,0.8555762155220862,0.976,507,388.9646770859485,1410,136961,54.11,30.7,29.0,1.21,4,1.0,0,0,317.4,1
323,0.834757373822611,1.0,0.8552841944903801,0.976,493,93.16467708594848,1387,137477,54.7,27.9,29.7,1.21,4,1.0,0,0,318.4,1
324,0.8344305284342297,1.0,0.8549493119203173,0.976,440,166.1182655558029,1440,137864,54.64,24.8,31.5,1.21,4,1.0,0,0,319.4,1
325,0.8340779477153308,1.0,0.8545880611837406,0.976,471,475.0522412757527,1404,138371,54.51,22.3,31.6,1.23,4,1.0,0,0,320.4,1
326,0.8336719935983642,1.0,0.8541721245884879,0.976,451,204.45224127575273,1362,138864,53.86,20.6,33.9,1.22,4,1.0,0,0,321.4,1
327,0.8332183950672912,1.0,0.8537073719951754,0.976,397,0.0,1319,139304,54.49,18.3,33.5,1.23,4,1.0,0,0,322.4,1
328,0.8327508830325407,1.0,0.8532283637628492,0.976,392,108.0224673501267,1240,139775,55.37,17.3,33.8,1.23,2,1.5,0,0,323.4,2
329,0.8322444910248585,1.0,0.8527095194926829,0.976,472,350.5809199463734,1261,140226,56.22,14.7,36.1,1.21,2,1.5,0,0,324.4,2
330,0.8316733206704064,1.0,0.8521243039655804,0.976,513,42.78091994637339,1377,140623,56.13,15.0,36.2,1.2,2,1.5,0,0,325.4,2
331,0.831069494946291,1.0,0.8515056300679211,0.976,405,341.2467392716096,1390,141015,56.18,15.6,37.3,1.18,2,1.5,0,0,326.4,2
332,0.830516002649155,1.0,0.8509385273044622,0.976,454,68.84673927160964,1372,141487,56.04,15.7,37.0,1.16,2,1.5,0,0,327.4,2
333,0.8299247341555196,1.0,0.8503327194216389,0.976,438,398.1347010931267,1297,142000,56.17,17.1,37.7,1.17,2,1.5,0,0,328.4,2
334,0.8294326153086065,1.0,0.849828499291605,0.976,407,153.9347010931267,1299,142405,56.39,21.1,37.7,1.19,2,1.5,0,0,329.4,2
335,0.8290268947060075,1.0,0.8494128019528766,0.976,449,301.8725306744626,1294,142859,55.55,22.5,38.6,1.19,2,1.5,0,0,330.4,2
336,0.8286417294036026,1.0,0.8490181653725436,0.976,467,21.67253067446262,1323,143297,55.37,24.5,39.4,1.2,2,1.0,0,0,331.4,0
337,0.8283078646024395,1.0,0.8486760907811881,0.976,421,123.61936278417718,1337,143704,55.54,28.0,40.5,1.19,2,1.0,0,0,332.4,0
338,0.828008610836221,1.0,0.8483694783158002,0.976,437,237.28898976945612,1325,144153,55.16,29.6,41.8,1.2,2,1.0,0,0,333.4,0
339,0.8277207046230256,1.0,0.8480744924416246,0.976,393,1.4889897694561398,1251,144620,54.28,31.8,42.9,1.19,2,1.0,0,0,334.4,0
340,0.827482675952944,1.0,0.8478306106075246,0.976,416,201.92735530306848,1246,145041,54.76,34.4,44.5,1.18,2,1.0,0,0,335.4,0
341,0.8272064400950854,1.0,0.8475475820646367,0.976,481,0.0,1290,145478,55.59,35.0,43.6,1.17,2,1.0,0,0,336.4,0
342,0.8269558630540084,1.0,0.8472908432930414,0.976,454,68.11995598172143,1351,145871,54.83,35.2,45.9,1.17,2,1.0,0,0,337.4,0
343,0.8267001522196488,1.0,0.8470288444873451,0.976,428,302.23225045201474,1363,146287,54.85,34.5,45.2,1.18,2,1.0,0,0,338.4,0
344,0.8264404560188868,1.0,0.8467627623144333,0.976,406,58.632250452014745,1288,146768,55.27,33.2,44.6,1.19,4,1.0,0,0,339.4,1
345,0.8261888358149896,1.0,0.846504954728473,0.976,395,338.9192148484842,1229,147222,55.87,31.5,45.5,1.19,4,1.0,0,0,340.4,1
346,0.8259212630077382,1.0,0.8462308022620268,0.976,476,53.31921484848425,1277,147650,56.81,30.6,48.0,1.19,4,1.0,0,0,341.4,1
347,0.825650073141977,1.0,0.8459529437930092,0.976,484,162.5134106337132,1355,148056,56.66,27.9,49.0,1.19,4,1.0,0,0,342.4,1
348,0.8253207460256928,1.0,0.8456155184689476,0.976,458,302.8013208828888,1418,148451,57.15,24.9,48.4,1.19,4,1.0,0,0,343.4,1
349,0.8249585078995917,1.0,0.8452443728479423,0.976,464,24.401320882888797,1406,148927,57.32,22.5,49.1,1.21,4,1.0,0,0,344.4,1
350,0.8246145192732326,1.0,0.8448919254848695,0.976,468,266.0729058130211,1390,149411,56.76,20.2,51.5,1.19,4,1.0,0,0,345.4,1
351,0.8241822378332403,1.0,0.844449014173402,0.976,395,29.072905813021123,1327,149869,57.33,18.5,49.7,1.18,4,1.0,0,0,346.4,1
352,0.8236886246964067,1.0,0.8439432630086134,0.976,447,76.24272187950265,1310,150333,57.18,16.2,53.4,1.18,2,1.5,0,0,347.4,2
353,0.8231625351863676,1.0,0.8434042368712783,0.976,385,221.41607310125693,1227,150801,56.5,15.2,51.6,1.17,2,1.5,0,0,348.4,2
354,0.8225895334326319,1.0,0.8428171449104834,0.976,476,0.0,1308,151196,56.4,14.7,53.3,1.19,2,1.5,0,0,349.4,2
355,0.8220253031220578,1.0,0.8422390400840756,0.976,378,356.7524913524363,1239,151643,56.73,14.9,50.9,1.18,2,1.5,0,0,350.4,2
356,0.8213843244479948,1.0,0.841582299639339,0.976,387,124.55249135243633,1241,152028,56.66,16.5,54.2,1.18,2,1.5,0,0,351.4,2
357,0.8208585378283833,1.0,0.8410435838405567,0.976,483,321.68243235030553,1248,152504,57.31,17.2,54.8,1.17,2,1.5,0,0,352.4,2
358,0.8203104611053113,1.0,0.8404820298210156,0.976,397,83.48243235030554,1267,152882,57.48,19.3,54.9,1.17,2,1.5,0,0,353.4,2
359,0.8198103054415308,1.0,0.8399695752474701,0.976,419,291.54876441573276,1299,153269,57.19,22.8,55.6,1.16,2,1.5,0,0,354.4,2
360,0.8194327743695007,1.0,0.8395827606244884,0.976,437,29.348764415732774,1253,153752,57.44,24.9,56.2,1.16,2,1.0,0,0,355.4,0
361,0.8190644845175392,1.0,0.8392054144646919,0.976,439,169.17083190546037,1295,154149,58.09,27.5,55.9,1.16,2,1.0,0,0,356.4,0
362,0.8187455441058092,1.0,0.8388786312559521,0.976,390,490.05211703551754,1266,154568,58.35,30.2,56.9,1.16,2,1.0,0,0,357.4,0
363,0.8184605660760788,1.0,0.8385866455697528,0.976,361,273.4521170355175,1190,155005,59.25,31.8,58.2,1.15,2,1.0,0,0,358.4,0
364,0.8182040193548633,1.0,0.8383237903226058,0.976,462,0.0,1213,155444,59.06,34.5,57.8,1.13,2,1.0,0,0,359.4,0
365,0.8179398494030531,1.0,0.8380531243883741,0.976,430,104.70189552856101,1253,155834,58.84,34.2,58.3,1.13,2,1.0,0,0,360.4,0
